"screen_id","state","applicable","trigger","data_source","visual_composition","primary_message","secondary_explanation","actions","recovery","parent","focus_target","live_region_behavior","privacy_rule","mobile_behavior","reduced_motion_behavior","test","evidence","final_status"
"screen-page-account-cancel-deletion","TOKEN_INVALID","YES","BOUNDED_TOKEN_LIFECYCLE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed token invalid composition within TOKENIZED","Token Invalid","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","EXPLICIT_AND_SAFE","route-page-account-cancel-deletion","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.token-invalid","","COMPLETE"
"screen-page-account-cancel-deletion","TOKEN_EXPIRED","YES","BOUNDED_TOKEN_LIFECYCLE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed token expired composition within TOKENIZED","Token Expired","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","EXPLICIT_AND_SAFE","route-page-account-cancel-deletion","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.token-expired","","COMPLETE"
"screen-page-account-cancel-deletion","TOKEN_CONSUMED","YES","BOUNDED_TOKEN_LIFECYCLE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed token consumed composition within TOKENIZED","Token Consumed","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","EXPLICIT_AND_SAFE","route-page-account-cancel-deletion","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.token-consumed","","COMPLETE"
"screen-page-account-cancel-deletion","TOKEN_REVOKED","YES","BOUNDED_TOKEN_LIFECYCLE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed token revoked composition within TOKENIZED","Token Revoked","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","EXPLICIT_AND_SAFE","route-page-account-cancel-deletion","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.token-revoked","","COMPLETE"
"screen-page-account-claim","READY_POPULATED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready populated composition within TOKENIZED","Ready Populated","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-populated","","COMPLETE"
"screen-page-account-claim","INITIAL_LOADING","YES","ASYNC_RESOURCE_PENDING","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed initial loading composition within TOKENIZED","Initial Loading","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.initial-loading","","COMPLETE"
"screen-page-account-claim","RECOVERABLE_ERROR","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed recoverable error composition within TOKENIZED","Recoverable Error","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.recoverable-error","","COMPLETE"
"screen-page-account-claim","DEPENDENCY_UNAVAILABLE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed dependency unavailable composition within TOKENIZED","Dependency Unavailable","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.dependency-unavailable","","COMPLETE"
"screen-page-account-claim","OFFLINE_OR_DEGRADED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed offline or degraded composition within TOKENIZED","Offline Or Degraded","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.offline-or-degraded","","COMPLETE"
"screen-page-account-claim","MUTATION_PENDING","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation pending composition within TOKENIZED","Mutation Pending","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-pending","","COMPLETE"
"screen-page-account-claim","MUTATION_SUCCESS","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation success composition within TOKENIZED","Mutation Success","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-success","","COMPLETE"
"screen-page-account-claim","MUTATION_FAILURE","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation failure composition within TOKENIZED","Mutation Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-failure","","COMPLETE"
"screen-page-account-claim","TOKEN_INVALID","YES","BOUNDED_TOKEN_LIFECYCLE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed token invalid composition within TOKENIZED","Token Invalid","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","EXPLICIT_AND_SAFE","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.token-invalid","","COMPLETE"
"screen-page-account-claim","TOKEN_EXPIRED","YES","BOUNDED_TOKEN_LIFECYCLE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed token expired composition within TOKENIZED","Token Expired","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","EXPLICIT_AND_SAFE","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.token-expired","","COMPLETE"
"screen-page-account-claim","TOKEN_CONSUMED","YES","BOUNDED_TOKEN_LIFECYCLE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed token consumed composition within TOKENIZED","Token Consumed","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","EXPLICIT_AND_SAFE","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.token-consumed","","COMPLETE"
"screen-page-account-claim","TOKEN_REVOKED","YES","BOUNDED_TOKEN_LIFECYCLE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed token revoked composition within TOKENIZED","Token Revoked","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","EXPLICIT_AND_SAFE","route-page-account-claim","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.token-revoked","","COMPLETE"
"screen-page-account-data","READY_POPULATED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","AccountDataAvailabilityDto","Governed ready populated composition within WORKSPACE_STANDARD","Ready Populated","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-account-data","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-populated","","COMPLETE"
"screen-page-account-data","INITIAL_LOADING","YES","ASYNC_RESOURCE_PENDING","AccountDataAvailabilityDto","Governed initial loading composition within WORKSPACE_STANDARD","Initial Loading","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-account-data","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.initial-loading","","COMPLETE"
