Old path,Old title,Current audience,Current purpose,Problem,New path,Action,Canonical status,Record type,References updated,Validation status,Notes
"Development_Docs/Governing/Project_Bosun_Autonomous_Repository_Maintenance_and_Repair_Service_Governing_Document_v1.0.md","Project_Bosun_Autonomous_Repository_Maintenance_and_Repair_Service_Governing_Document_v1.0","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Bosun_Autonomous_Repository_Maintenance_and_Repair_Service_Governing_Document_v1.0.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Bosun_Maintenance_Cascade_Suppression_and_Repair_Convergence_Amendment_v1.1.md","Project_Bosun_Maintenance_Cascade_Suppression_and_Repair_Convergence_Amendment_v1.1","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Bosun_Maintenance_Cascade_Suppression_and_Repair_Convergence_Amendment_v1.1.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Confluence_Governing_Document_v1.0.pdf","Project_Confluence_Governing_Document_v1.0","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Confluence_Governing_Document_v1.0.pdf","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Confluence_Journal_Design_Specification_v1.0.pdf","Project_Confluence_Journal_Design_Specification_v1.0","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Confluence_Journal_Design_Specification_v1.0.pdf","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Fairlead_GitHub_Interaction_and_Quota_Control_Plane_Governing_Document_v1.0.md","Project_Fairlead_GitHub_Interaction_and_Quota_Control_Plane_Governing_Document_v1.0","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Fairlead_GitHub_Interaction_and_Quota_Control_Plane_Governing_Document_v1.0.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Nightwatch_Atomic_Integration_and_Maintenance_Cascade_Control_Amendment_v1.1.md","Project_Nightwatch_Atomic_Integration_and_Maintenance_Cascade_Control_Amendment_v1.1","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Nightwatch_Atomic_Integration_and_Maintenance_Cascade_Control_Amendment_v1.1.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Nightwatch_Unattended_Autonomy_and_Overnight_Operations_Governing_Document_v1.0.md","Project_Nightwatch_Unattended_Autonomy_and_Overnight_Operations_Governing_Document_v1.0","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Nightwatch_Unattended_Autonomy_and_Overnight_Operations_Governing_Document_v1.0.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Phase_2_Mainline_Convergence_Record.md","Project_Phase_2_Mainline_Convergence_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Phase_2_Mainline_Convergence_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Sounding_Line_Governing_Amendment_v1.4_Run_the_Mainline_Train_Prompt0_Integrated_Edition.pdf","Project_Sounding_Line_Governing_Amendment_v1.4_Run_the_Mainline_Train_Prompt0_Integrated_Edition","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Sounding_Line_Governing_Amendment_v1.4_Run_the_Mainline_Train_Prompt0_Integrated_Edition.pdf","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Sounding_Line_Part_III_Governing_Document_v1.2_Amendment_Edition.pdf","Project_Sounding_Line_Part_III_Governing_Document_v1.2_Amendment_Edition","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Sounding_Line_Part_III_Governing_Document_v1.2_Amendment_Edition.pdf","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Sounding_Line_Part_III_Governing_Document_v1.3_Amendment_Edition.pdf","Project_Sounding_Line_Part_III_Governing_Document_v1.3_Amendment_Edition","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Sounding_Line_Part_III_Governing_Document_v1.3_Amendment_Edition.pdf","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Sounding_Line_Part_III_Repository_Policy_Codex_Governance_and_Release_Assurance_Governing_Document.pdf","Project_Sounding_Line_Part_III_Repository_Policy_Codex_Governance_and_Release_Assurance_Governing_Document","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Sounding_Line_Part_III_Repository_Policy_Codex_Governance_and_Release_Assurance_Governing_Document.pdf","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Sounding_Line_Part_II_Governing_Document_v1.2_Amendment_Edition.pdf","Project_Sounding_Line_Part_II_Governing_Document_v1.2_Amendment_Edition","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Sounding_Line_Part_II_Governing_Document_v1.2_Amendment_Edition.pdf","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Sounding_Line_Part_I_Governing_Document_v1.2_Amendment_Edition.pdf","Project_Sounding_Line_Part_I_Governing_Document_v1.2_Amendment_Edition","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Sounding_Line_Part_I_Governing_Document_v1.2_Amendment_Edition.pdf","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Sounding_Line_v1.4_Performance_and_Efficiency_Governing_Addendum.md","Project_Sounding_Line_v1.4_Performance_and_Efficiency_Governing_Addendum","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Sounding_Line_v1.4_Performance_and_Efficiency_Governing_Addendum.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Project_Trim_Codex_Context_and_Inference_Efficiency_Governing_Document_v1.0-R1.pdf","Project_Trim_Codex_Context_and_Inference_Efficiency_Governing_Document_v1.0-R1","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Project_Trim_Codex_Context_and_Inference_Efficiency_Governing_Document_v1.0-R1.pdf","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Sounding_Line_Effective_Authority.md","Sounding_Line_Effective_Authority","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Sounding_Line_Effective_Authority.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Governing/Voyagewright_Continuous_Development_and_Mainline_Integration_Standard_v1.0.pdf","Voyagewright_Continuous_Development_and_Mainline_Integration_Standard_v1.0","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Governing/Voyagewright_Continuous_Development_and_Mainline_Integration_Standard_v1.0.pdf","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
