"historical_case_id","source_file","source_line","title","project","protected_contract","historical_architecture_dependency","current_relevance","classification","canonical_replacement_suite","canonical_replacement_test_ids","current_source_files","current_contract_ids","equal_or_stronger_coverage","consolidation_justification","retirement_evidence","remaining_limitation"
"p34-c3712896a107f4b68aca","tests/e2e/lanternwake-phase2.spec.ts","572","Project Lanternwake Phase 2 StPageFlip boundary › only the current visible Passage remains interactive in the canonical Journal PageFlip boundary","chromium","journal-ready-state","retired PlayerExperience presentation lifecycle","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.animation-lifecycle","sl-animation-lifecycle-project-lanternwake-phase-2-stpageflip-boundary-only-the-current-2ba8aa3e7b-v1","tests/e2e/lanternwake-phase2.spec.ts","journal-ready-state","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.animation-lifecycle contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-d779aa8dee00dcf98e9b","tests/e2e/lanternwake-phase2.spec.ts","618","Project Lanternwake Phase 2 showcase tombstones › deprecated journal and page-turn rows name their replacements without creating a fake Director receipt","chromium","journal-ready-state","retired PlayerExperience presentation lifecycle","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.player-journal","sl-player-journal-project-lanternwake-phase-2-showcase-tombstones-deprecated-journ-533c8d890a-v1","tests/e2e/lanternwake-phase2.spec.ts","journal-ready-state","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.player-journal contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-4c17089a19c9f41f2952","tests/e2e/lanternwake-phase2.spec.ts","650","Project Lanternwake Phase 2 Captain's Console boundaries › login is aria-busy, single-flight, and returns focus after a failed key","chromium","authentication-authorization","retired shared PlayerExperience operator surface","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.captain","sl-captain-project-lanternwake-phase-2-captain-s-console-boundaries-login-i-e1812ee1d7-v1","tests/e2e/lanternwake-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.captain contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-8b862e6e5052ff58eee3","tests/e2e/lanternwake-phase2.spec.ts","688","Project Lanternwake Phase 2 Captain's Console boundaries › Voyage creation is modal, keeps focus inside its canonical flow, and restores its exact trigger","chromium","authentication-authorization","retired shared PlayerExperience operator surface","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.captain","sl-captain-project-lanternwake-phase-2-captain-s-console-boundaries-voyage--c763ff1d66-v1","tests/e2e/lanternwake-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.captain contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-9c70992b05d04fcf157a","tests/e2e/lanternwake-phase2.spec.ts","721","Project Lanternwake Phase 2 Captain's Console boundaries › a committed Voyage creation restores focus to its exact Captain's Console trigger","chromium","authentication-authorization","retired shared PlayerExperience operator surface","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.captain","sl-captain-project-lanternwake-phase-2-captain-s-console-boundaries-a-commi-33cc64778d-v1","tests/e2e/lanternwake-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.captain contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-620a3e074370440ffb46","tests/e2e/lanternwake-phase2.spec.ts","747","Project Lanternwake Phase 2 Player integration evidence gaps › the canonical Journal publishes one readable Passage only after its PageFlip boundary is ready","chromium","journal-ready-state","retired PlayerExperience presentation lifecycle","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.animation-lifecycle","sl-animation-lifecycle-project-lanternwake-phase-2-player-integration-evidence-gaps-the-7db40252a7-v1","tests/e2e/lanternwake-phase2.spec.ts","journal-ready-state","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.animation-lifecycle contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-97d60e061f1e4312fd80","tests/e2e/lanternwake-phase2.spec.ts","765","Project Lanternwake Phase 2 Player integration evidence gaps › a stale PageFlip clone never becomes an interactive Passage or acquires authority","chromium","journal-ready-state","retired PlayerExperience presentation lifecycle","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.animation-lifecycle","sl-animation-lifecycle-project-lanternwake-phase-2-player-integration-evidence-gaps-a-s-8c814c7799-v1","tests/e2e/lanternwake-phase2.spec.ts","journal-ready-state","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.animation-lifecycle contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-5bac07eeb4fa5172e2ec","tests/e2e/lanternwake-phase2.spec.ts","798","Project Lanternwake Phase 2 required viewports › 2560x1440 keeps showcase, PageFlip fallback, and access controls readable without horizontal overflow","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.responsive","sl-responsive-project-lanternwake-phase-2-required-viewports-2560x1440-keeps-s-79cf8113ab-v1","tests/e2e/lanternwake-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.responsive contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-7937315fc1625b13f19a","tests/e2e/lanternwake-phase2.spec.ts","798","Project Lanternwake Phase 2 required viewports › 1920x1080 keeps showcase, PageFlip fallback, and access controls readable without horizontal overflow","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.responsive","sl-responsive-project-lanternwake-phase-2-required-viewports-1920x1080-keeps-s-f0edf7ba0c-v1","tests/e2e/lanternwake-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.responsive contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-9d9469ed614fde985893","tests/e2e/lanternwake-phase2.spec.ts","798","Project Lanternwake Phase 2 required viewports › 1440x900 keeps showcase, PageFlip fallback, and access controls readable without horizontal overflow","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.responsive","sl-responsive-project-lanternwake-phase-2-required-viewports-1440x900-keeps-sh-5499b32235-v1","tests/e2e/lanternwake-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.responsive contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-bf78655c69b3e01c178f","tests/e2e/lanternwake-phase2.spec.ts","798","Project Lanternwake Phase 2 required viewports › 430x932 keeps showcase, PageFlip fallback, and access controls readable without horizontal overflow","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.responsive","sl-responsive-project-lanternwake-phase-2-required-viewports-430x932-keeps-sho-5dea00814e-v1","tests/e2e/lanternwake-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.responsive contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-e41d21c7c24bdc397b15","tests/e2e/lanternwake-phase2.spec.ts","798","Project Lanternwake Phase 2 required viewports › 390x844 keeps showcase, PageFlip fallback, and access controls readable without horizontal overflow","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.responsive","sl-responsive-project-lanternwake-phase-2-required-viewports-390x844-keeps-sho-ea632bd15a-v1","tests/e2e/lanternwake-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.responsive contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-8b7953be6a7ed41db19c","tests/e2e/lanternwake-phase2.spec.ts","798","Project Lanternwake Phase 2 required viewports › 844x390 keeps showcase, PageFlip fallback, and access controls readable without horizontal overflow","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.responsive","sl-responsive-project-lanternwake-phase-2-required-viewports-844x390-keeps-sho-76457b5537-v1","tests/e2e/lanternwake-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.responsive contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
